53.7328557968,163.217670083,0.486356109381,57.4636366367,120.542948723,0.797930836678,52.704739809,65.8535227776,0.942451298237,94.3427398205,63.5345201492,0.969223499298,90.3292989731,124.151162758,0.986030578613,71.5347788334,172.905335784,0.955074131489,68.0021065711,51.9556534104,0.974941134453,60.9834032059,1.32403039932,0.885250389576
134.476934433,132.218505859,0.950942933559,108.775701225,116.734973907,0.951176166534,91.1571421623,67.5070737302,0.981511890888,53.9010256529,69.009291172,0.853829562664,35.3380204439,103.468306065,0.809597074986,18.9654027224,140.569184601,0.854485929012,75.6362040043,54.9054093361,0.993395507336,81.8040006161,4.9525873065,0.967330276966
36.8408277631,156.886252999,0.85248619318,28.1538582891,120.979823589,0.928429663181,42.6616410017,69.9372314215,0.988896846771,129.822242975,70.4032683372,0.942662477493,131.755935729,122.021772146,0.861819028854,121.206720352,145.788460255,0.867802917957,85.7454954386,53.1614114046,0.98811429739,84.7051671743,5.83427238464,0.935614466667
19.8576663882,155.654096544,0.992337882519,22.0806527138,116.029801765,0.966011285782,31.9567699432,74.4220141172,0.984494388103,113.100249767,69.4292867184,0.959399580956,129.133795023,114.923759937,0.930467247963,131.937581036,149.503227949,0.947951853275,74.1525886059,54.9719531536,0.992826700211,74.2963550091,6.64498710632,0.985820889473
121.817453623,153.998135328,0.957422196865,118.210022449,113.046360731,0.940865933895,108.261702478,64.720692873,0.964565813541,29.2949917316,64.6740808487,0.977695047855,21.0190950632,112.870359659,0.934476196766,21.2710000277,151.765467167,0.974998474121,69.5208520889,49.7071800232,0.983735740185,72.934533596,1.0418946743,0.921079874039
11.850446716,162.980562925,0.988000452518,11.541005969,119.104903698,0.984904766083,35.7405703068,57.845464468,0.971008241177,104.098021746,58.1491184235,0.978559136391,106.031751394,115.327545881,0.926748454571,116.078004561,164.336337686,0.89569824934,73.5224528313,45.7793339491,0.94834280014,76.5473080873,0.475304603577,0.417698949575
125.467004299,187.09774518,0.797700464725,117.186019778,146.615420938,0.942646443844,105.722961426,104.015142918,0.976922988892,45.0347057581,103.797571659,0.97584605217,27.4983031154,145.719040155,0.73865622282,27.3934847713,158.014413595,0.68735909462,75.9257536456,95.3436281681,0.99415564537,78.0344212055,49.0705835819,0.987650096416
106.826728344,99.0751156211,0.540826141834,131.83437641,92.2899903953,0.84455037117,114.005507231,44.2350059748,0.924675583839,18.1952183247,49.2261018753,0.912272334099,36.21224159,76.9370390177,0.570427238941,69.0040785074,83.2574472427,0.270324319601,68.3189238608,31.6073782444,0.804339647293,74.7836215496,0.869613647461,0.137431949377
134.860369682,153.434802294,0.624264836311,133.377704501,110.992794037,0.454480677843,129.108725071,54.9150769711,0.857512295246,31.4738440514,47.8202886581,0.940375864506,18.3389497995,101.886905193,0.87972921133,15.8546276093,137.623290062,0.83308160305,79.9518053532,35.9169555157,0.796862840652,77.7698246241,1.42791485786,0.550888180733
51.0332029462,124.52927202,0.485986143351,83.6676644981,94.2396609783,0.25996235013,76.2038681209,43.6635293365,0.667290568352,69.5555340052,45.1988133192,0.973374664783,82.7483639717,97.8124113083,0.983756303787,45.7196538448,124.887813747,0.98111307621,67.4280335903,36.5149088502,0.887062609196,55.49183321,0.0938942432404,0.0829524621367
63.6530478001,139.764969096,0.269069641829,81.4517655373,85.6470971107,0.331941455603,73.6268153191,32.1229219437,0.626090168953,79.0984809399,37.2701265812,0.762088656425,56.9935250282,100.93886435,0.931001365185,9.11615395546,146.758841634,0.960955023766,63.9969363213,20.5173218846,0.868413865566,55.8616242409,2.77943003178,0.044377207756
120.340034008,158.803495884,0.971045553684,122.568851948,120.42923975,0.944589972496,110.25392437,73.7283446789,0.967691481113,50.7359335423,73.3504788876,0.945950329304,31.8646593094,133.986391544,0.936936736107,9.01715373993,170.741117597,0.981111228466,74.9876871109,61.7752262354,0.996579945087,54.7813029289,13.5394253731,0.988931536674
126.538536072,166.141474724,0.928805470467,116.425274938,128.330954552,0.932375013828,93.1513346434,78.8374056816,0.972694754601,31.3352255821,83.7748800218,0.968007326126,39.9156608582,126.202460289,0.887465536594,44.4043599963,171.724724799,0.953006565571,61.3519730568,65.1282634735,0.993258476257,50.3053355217,18.1102156639,0.989929020405
107.273892045,122.701882482,0.40319019556,123.04176861,99.1181753278,0.619363129139,110.296590567,31.7640471458,0.76768642664,46.855452776,39.8920321465,0.772652685642,38.9846186638,95.1933820248,0.727045834064,30.0466930866,143.405140162,0.935599207878,75.6410199404,25.5747699738,0.827208995819,60.2018520981,3.15457266569,0.529644548893
30.3772523403,138.880825043,0.991181731224,29.3312405348,103.967879772,0.978679358959,48.4983091354,55.896999836,0.96657538414,130.419935584,62.5484333038,0.972352981567,135.304131508,114.198714852,0.829100728035,134.201121807,159.793939829,0.919139146805,90.1462473869,48.6376230717,0.966063678265,93.0735818148,1.02256417274,0.863185346127
42.1219695807,158.6364851,0.939105093479,48.8878295422,109.876072407,0.905669033527,54.1171877384,59.2217260003,0.976449012756,139.087700188,59.6952581704,0.551941156387,137.669195175,117.153534532,0.135327607393,140.160413772,163.13551724,0.0719770044088,102.319537878,45.2076303959,0.933715164661,110.563573837,0.996338605881,0.648759782314
